ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,n_pix,ra,dec,re_arcsec,r_fwhm_arcsec,r_10_arcsec,r_90_arcsec,A_arcsec,B_arcsec,axis_ratio,mag,mu,lsb,ID_known,class,example_id,associated_lsb_ra,associated_lsb_dec
1711,971.7094,294.40857,4.9936905,2.5998986,-0.96345043,172.56494,12.773224,0.8352819,1.287798,1.1283792,2.2567585,0.5641896,4.886025,134,171.7896935020976,39.302863279111165,1.676938090887605,0.838469008290113,0.4192345041450565,3.63067711300483,3.710680524102853,1.9319165053705822,0.5206367114661993,24.407618588052607,26.816415388246327,0,,0.0,265.259.1711,171.79795501633163,39.32739215781471
1491,965.63745,269.87213,5.8560653,2.310298,1.3028588,1875.1659,73.59183,0.9198612,4.808118,2.2567585,2.4592454,0.7978846,5.8360224,390,171.79130765236266,39.29779775608701,1.8274007990221923,1.676938090887605,0.5928871334139743,4.336595281166903,4.351488634825193,1.7167218900478063,0.3945137018878529,21.817400758150967,24.11159972054305,0,,0.0,265.259.1491,171.79795501633163,39.32739215781471
2040,817.26733,353.45358,3.8105867,2.3786094,-0.51236653,1319.765,97.63254,0.9559184,4.94294,1.4927053,1.9544101,0.5641896,5.046265,267,171.83090992937147,39.315017201791896,1.4522709195093109,1.1091901840803122,0.4192345041450565,3.749747257056056,2.831547099904442,1.7674823009211273,0.6242108072229403,22.198758483139052,24.492199579014613,0,,0.0,265.259.2040,171.79795501633163,39.32739215781471
1317,832.6627,229.13762,2.990706,1.870383,-0.56234765,100.27108,6.3206563,0.99546474,1.392654,1.1283792,2.111004,0.5641896,3.6996386,72,171.8267616964083,39.289361554178534,1.5686317422161464,0.838469008290113,0.4192345041450565,2.74910447478456,2.2223152411062617,1.389832583880212,0.6253984845049965,24.99706076833328,27.459932506210272,0,,0.0,265.259.1317,171.79795501633163,39.32739215781471
9617,803.1426,1588.2571,14.793249,7.8610635,0.29479033,17348.84,144.92213,1.5750716,4.33938,1.1283792,10.5851345,3.1412747,24.30603,3998,171.8351152429329,39.569887231191174,7.8655360067187186,0.838469008290113,2.3341988956157844,18.061173823099306,10.992475595454707,5.841350245511975,0.5313953344528981,19.40182389561805,25.18888453755209,1.0,112720+393411,1.0,265.259.9617,,
9660,728.74176,1583.7795,2.6812236,1.7261337,-0.039364506,1772.7456,125.345276,1.5363493,8.689929,0.97720504,2.111004,0.5641896,4.29674,204,171.85503554110636,39.568940914615176,1.5686317422161464,0.7261354523239175,0.4192345041450565,3.192794874879349,1.9923469813127066,1.2826447098769134,0.6437858073455717,21.878383959705296,24.37271713173364,0,,0.0,265.259.9660,171.8351152429329,39.569887231191174
9437,924.96826,1549.4451,3.6861167,1.8590704,-0.31237644,4598.4556,453.23322,2.6935105,12.91701,0.97720504,2.111004,0.5641896,6.023896,356,171.80248416535542,39.5619049354386,1.5686317422161464,0.7261354523239175,0.4192345041450565,4.4761992290914066,2.739056705308485,1.381426487327579,0.5043438803768746,20.84347000613154,23.072766571596645,0,,0.0,265.259.9437,171.8351152429329,39.569887231191174
10731,734.1611,1752.4207,2.9548807,2.7166147,0.74934065,1051.4224,35.10184,2.5055437,4.6729884,1.8712052,3.1915383,0.97720504,6.180387,225,171.8536536297454,39.60375158478853,2.371548459348518,1.3904435391500505,0.7261354523239175,4.592483589505289,2.1956943996704252,2.018645180109083,0.919365272513371,22.44555693701006,26.22431187264607,0,,1.0,265.259.10731,171.8351152429329,39.569887231191174
8852,897.68427,1431.1256,2.0103803,1.8158578,-1.1807053,505.88254,31.442467,1.5185131,4.2871404,1.4927053,2.0342145,0.5641896,4.222008,118,171.80975601391046,39.53747706571823,1.5115714774469151,1.1091901840803122,0.4192345041450565,3.137263484432293,1.4938609081299796,1.349316336885567,0.9032409440144237,23.23987577386694,26.02140293763272,0,,0.0,265.259.8852,171.8351152429329,39.569887231191174
10566,682.06525,1743.1256,4.604767,2.819093,-0.36300874,8947.6875,1047.5795,1.6437625,11.073871,0.5641896,2.185097,0.0,7.998768,808,171.86760581539133,39.601815653813915,1.6236883085116254,0.4192345041450565,0.0,5.9436748501768655,3.421681665079469,2.0947941188455084,0.6122118665287516,20.120722980357705,22.635365337934143,0,,0.0,265.259.10566,171.8351152429329,39.569887231191174
115,1944.0082,228.99002,13.750562,6.328582,-0.96044433,9587.918,62.88359,1.7139186,4.0387187,3.6996386,8.058239,2.3936536,18.9655,2374,169.6620533594495,45.78919950458549,5.987866191520291,2.74910447478456,1.7786612516271647,14.092765957336095,10.217682214960815,4.7026034097603535,0.4602416977575171,20.04568922223942,25.08438924549315,1.0,111838+454721,1.0,236.272.115,,
246,2033.3169,288.91144,3.2132874,1.5981086,0.36017177,85.98546,4.8450613,1.5267863,1.5354546,1.5957692,2.111004,0.5641896,3.2410223,56,169.63556568336773,45.80151712267903,1.5686317422161464,1.1857742668279485,0.4192345041450565,2.4083187227548515,2.387709645506684,1.1875126136514222,0.49734381057853705,25.163937452578132,27.37805892303162,0,,0.0,236.272.246,169.6620533594495,45.78919950458549
202,2063.544,258.78564,3.0774167,1.9155248,-0.3413136,62.786465,4.468139,1.0041871,1.101517,1.4927053,1.9544101,0.5641896,3.1412747,57,169.6266432739536,45.79528053740991,1.4522709195093109,1.1091901840803122,0.4192345041450565,2.3341988956157844,2.2867476895572274,1.4233762722771894,0.6224457025920473,25.50533491969172,27.79570148899403,0,,0.0,236.272.202,169.6620533594495,45.78919950458549
203,1809.3292,272.04187,8.737478,4.215626,-0.31273255,272.16913,12.461115,0.98963124,1.198983,0.97720504,3.5682483,0.7978846,6.1026435,227,169.70189290685926,45.79815023319362,2.651471786642187,0.7261354523239175,0.5928871334139743,4.534714432340746,6.492590889318661,3.132521187506838,0.4824762935025416,23.91290283735168,27.23390251843173,0,,0.0,236.272.203,169.6620533594495,45.78919950458549
466,1880.0116,432.21072,5.202221,2.5238369,0.81255174,2714.2517,171.45482,1.7325613,7.0135703,1.3819766,2.5854416,0.5641896,6.3078313,387,169.68085575658446,45.83117789296993,1.9211738875938185,1.0269105893498764,0.4192345041450565,4.68718410847376,3.865634072992483,1.8753970497054475,0.48514603666395567,21.415874703727788,24.0432639806098,0,,0.0,236.272.466,169.6620533594495,45.78919950458549
86,1775.323,193.98637,4.506117,3.9748628,0.17039058,8818.689,395.13748,3.9205546,12.096968,1.1283792,3.949327,0.7978846,9.640876,729,169.71200581740234,45.78205323838695,2.9346413804006377,0.838469008290113,0.5928871334139743,7.163882264727985,3.3483774357319054,2.9536163640780173,0.8821037713845425,20.136489932404196,24.33293899679717,0,,0.0,236.272.86,169.6620533594495,45.78919950458549
9080,2224.0508,1385.0737,17.945833,17.05973,-1.3123659,19216.578,112.03131,1.1573064,2.4114165,1.1283792,16.516403,4.753946,36.568016,7969,185.8432532998285,31.027797023428754,12.272906168360644,0.838469008290113,3.5325326699435347,27.17273422857935,13.33507813547962,12.676638221262044,0.9506234678546266,19.290809867375387,26.675442947008953,1.0,122322+310140,1.0,319.242.9080,,
8037,2259.8577,1264.058,2.9659677,2.5320573,-0.010056197,534.4994,42.09186,1.2529244,2.7410226,0.7978846,2.4592454,0.5641896,5.6700354,195,185.8346922288733,31.00280257766801,1.8274007990221923,0.5928871334139743,0.4192345041450565,4.2132546920466405,2.203932858776117,1.881505413485769,0.8537035989973861,23.180131944925826,26.312443459757674,0,,0.0,319.242.8037,185.8432532998285,31.027797023428754
7879,2215.7974,1254.8699,2.7468848,2.56754,-0.43547598,3659.8003,425.48575,1.7738839,9.3362255,0.7978846,2.0342145,0.0,6.023896,392,185.84530691168686,31.000925543826614,1.5115714774469151,0.5928871334139743,0.0,4.4761992290914066,2.041138098028735,1.907871677841276,0.9347097482937763,21.091356528982693,23.910066582960663,0,,0.0,319.242.7879,185.8432532998285,31.027797023428754
9707,2189.6033,1511.9202,4.047308,2.1708908,0.98103005,4379.0776,235.18336,1.8079805,10.352429,1.6925688,2.5231326,0.5641896,6.180387,423,185.85148848219166,31.053993865414714,1.874873702835407,1.2577035124351696,0.4192345041450565,4.592483589505289,3.0074484933829346,1.6131320536413025,0.536378946203254,20.896543396923093,23.57995747372365,0,,0.0,319.242.9707,185.8432532998285,31.027797023428754
7872,2343.994,1250.4417,3.7184427,1.3511962,-0.38823065,867.5681,35.154343,2.237444,4.929364,1.7841241,2.6462836,0.7978846,5.108954,176,185.81443938617127,30.999952504199932,1.9663839831028347,1.3257358561674042,0.5928871334139743,3.7963298098545293,2.763077308632249,1.0040384808753735,0.36337690506835024,22.654241062831424,25.018350689062494,0,,0.0,319.242.7872,185.8432532998285,31.027797023428754
10188,2171.5842,1589.1064,3.2274673,1.7256422,0.38517538,4471.4688,336.0262,1.2037797,12.284255,1.1283792,2.0342145,0.5641896,4.6524267,364,185.85579280456332,31.069933196051633,1.5115714774469151,0.838469008290113,0.4192345041450565,3.45709633897137,2.3982463575363395,1.2822794891093072,0.5346737982442146,20.873874488056423,23.08611486678626,0,,0.0,319.242.10188,185.8432532998285,31.027797023428754
9959,2074.5583,1558.6112,3.0542946,2.0136952,-1.3111465,848.2647,49.919712,6.3507586,7.0104523,0.7978846,3.1915383,0.7978846,5.26241,121,185.87918705086142,31.063676726885973,2.371548459348518,0.5928871334139743,0.5928871334139743,3.910358941316867,2.269566263085891,1.496324123435243,0.6592995973603856,22.67867151378251,26.096413238270323,1.0,122331+310348,0.0,319.242.9959,,
9869,1914.8345,1480.4922,19.84349,10.664198,-1.0431032,40476.844,1135.1783,1.1471963,4.218535,1.1283792,8.253382,0.97720504,33.757214,9595,185.91770170601262,31.04760563328517,6.132871840051172,0.838469008290113,0.7261354523239175,25.08410093452371,14.745177313898354,7.924286021285582,0.5374154445614154,18.481983392521556,23.7409528786575,0,,1.0,319.242.9869,185.87918705086142,31.063676726885973
9077,1934.901,1416.9965,4.092427,2.8012714,0.7769182,7036.079,475.69186,3.092495,13.225713,1.1283792,2.7639532,0.5641896,7.9588733,532,185.9128899395403,31.034493518468583,2.053821178699753,0.838469008290113,0.4192345041450565,5.914030144261485,3.040975239697508,2.0815513549961366,0.6845012507248145,20.38167323249087,23.527796668891654,0,,0.0,319.242.9077,185.87918705086142,31.063676726885973
11204,2039.5121,1778.944,7.679137,5.6634893,1.4124112,5098.997,49.047363,2.3302958,4.310226,2.820948,6.8171287,1.9544101,13.808245,1183,185.8875409646291,31.109167806269525,5.065629657543375,2.0961725207252826,1.4522709195093109,10.260544940368371,5.7061654317218125,4.208390456712306,0.7375163771658195,20.731288108875113,25.91875914136386,0,,1.0,319.242.11204,185.87918705086142,31.063676726885973
11554,2119.796,1802.506,2.1838794,1.6414039,1.2283758,1212.0936,81.185555,1.42147,7.1721516,1.4927053,2.0342145,0.5641896,4.068429,169,185.8681756081956,31.114001262275117,1.5115714774469151,1.1091901840803122,0.4192345041450565,3.0231429548938302,1.6227835418653649,1.2196842162958372,0.7516000654614903,22.29115960472727,24.873144751674644,0,,0.0,319.242.11554,185.87918705086142,31.063676726885973
9071,1885.0272,1415.4998,2.8546333,2.172686,0.14724624,1297.4202,102.67873,1.4956,5.1690044,1.2615663,1.9544101,0.5641896,5.6980357,251,185.92490451694331,31.03419932695586,1.4522709195093109,0.9374368514177035,0.4192345041450565,4.234060981078577,2.1212031842512986,1.6144660197084566,0.7611086159472741,22.21729836166686,24.72602784449008,0,,0.0,319.242.9071,185.87918705086142,31.063676726885973
4617,2020.9729,770.0907,5.5602922,3.721776,1.0669193,378.632,5.564319,1.0612942,1.3474448,3.1915383,4.4064617,1.4927053,7.6113334,281,132.8105965697979,30.90093883792886,3.2743261943036224,2.371548459348518,1.1091901840803122,5.655782353718869,4.131707396535891,2.7655541964952417,0.6693489957236419,23.5544567112968,27.68907264549825,1.0,085114+305403,1.0,228.242.4617,,
4080,2007.4382,696.95435,5.3790264,3.2471232,0.57478833,123.765526,7.646494,0.8436904,1.1787193,1.3819766,2.2567585,0.5641896,4.4064617,105,132.81388120373148,30.885847544609053,1.676938090887605,1.0269105893498764,0.4192345041450565,3.2743261943036224,3.997013531598541,2.41285214163804,0.6036637410814716,24.768500770214807,27.337948327262065,0,,0.0,228.242.4080,132.8105965697979,30.90093883792886
4018,2066.7021,702.1041,6.1006455,2.0315187,-1.4573917,1380.3926,72.836266,2.8673382,4.601309,0.97720504,3.9088202,0.7978846,7.548342,300,132.79962522638155,30.886889727865242,2.9045418390186217,0.7261354523239175,0.5928871334139743,5.60897509540641,4.5332297709090525,1.5095682991248152,0.3330006144431766,22.14999344384362,25.266368896384705,0,,0.0,228.242.4018,132.8105965697979,30.90093883792886
3908,2100.6194,679.5879,4.926707,4.0974526,-0.19397703,3796.9937,527.41815,1.3089705,5.103486,0.5641896,1.9544101,0.0,9.933582,744,132.79147753246227,30.882229635142128,1.4522709195093109,0.4192345041450565,0.0,7.381384421397095,3.66090684091479,3.044709631334701,0.831681810994646,21.051400308610546,23.656406204450047,0,,0.0,228.242.3908,132.8105965697979,30.90093883792886
4942,2118.9695,833.5978,3.1990142,1.9443185,-0.45237407,98.963745,4.877584,1.1274643,1.5225191,1.9544101,2.185097,0.7978846,3.867889,65,132.78699459517264,30.914011389383052,1.6236883085116254,1.4522709195093109,0.5928871334139743,2.8741269371202844,2.3771036046924556,1.4447721160538232,0.6077867675610817,25.01130969608728,27.518075796929967,0,,0.0,228.242.4942,132.8105965697979,30.90093883792886
3660,1978.5364,635.0747,5.892864,2.9063513,-1.5499055,571.856,32.98522,0.95491624,1.9719173,1.1283792,2.9854107,0.5641896,6.8868117,290,132.82085595449828,30.873084679493306,2.218380442468004,0.838469008290113,0.4192345041450565,5.11740926842656,4.3788327842878605,2.159633474503678,0.4931984345812155,23.106783294620072,26.06439233897686,0,,0.0,228.242.3660,132.8105965697979,30.90093883792886
5113,1712.3331,863.68134,5.4470515,3.8560343,0.88426334,372.44012,4.482418,1.5546789,1.626376,3.5233629,4.918491,1.7841241,7.548342,229,132.88481821589824,30.920341529442904,3.6548017466591434,2.618118622364872,1.3257358561674042,5.60897509540641,4.047561200445889,2.8653180202662902,0.7079122163614573,23.572358855235656,28.006501173345328,1.0,085132+305512,1.0,228.242.5113,,
5450,1712.1345,915.88245,4.1167393,1.9578962,0.5400919,84.88251,4.9835224,1.1084626,1.3058847,1.7841241,2.185097,0.7978846,3.7424104,65,132.88485342758338,30.931116330965203,1.6236883085116254,1.3257358561674042,0.5928871334139743,2.780887078300101,3.0590410725932684,1.4548613490473599,0.4755939245412018,25.177954466763243,27.41843321136534,0,,0.0,228.242.5450,132.88481821589824,30.920341529442904
4850,1757.5422,821.01776,3.756923,1.9638153,1.1786005,138.59952,11.041376,1.225043,1.6698737,0.7978846,2.111004,0.5641896,4.068429,83,132.87395208746418,30.911525628013578,1.5686317422161464,0.5928871334139743,0.4192345041450565,3.0231429548938302,2.791671010979568,1.4592596771155928,0.522719070899244,24.645595684442426,26.91374622405725,0,,0.0,228.242.4850,132.88481821589824,30.920341529442904
5417,1663.5128,901.767,5.010554,1.9366983,1.3456517,119.81979,13.8130455,1.134155,1.6413671,0.5641896,2.0342145,0.0,3.9894228,73,132.89655628842308,30.928212277305185,1.5115714774469151,0.4192345041450565,0.0,2.964435518455113,3.723211348954375,1.4391097451620412,0.38652378559336953,24.8036786147585,26.663637299434107,0,,0.0,228.242.5417,132.88481821589824,30.920341529442904
4882,1635.5973,824.0757,2.5879648,1.874945,0.8780031,101.05284,6.9408193,1.504376,1.804515,0.7978846,2.2567585,0.5641896,3.6996386,56,132.90328899607275,30.912181093172485,1.676938090887605,0.5928871334139743,0.4192345041450565,2.74910447478456,1.9230488113798274,1.39322248650853,0.7244862835846918,24.988628691294586,27.756163940129557,0,,0.0,228.242.4882,132.88481821589824,30.920341529442904
5670,1734.4701,958.42316,3.0475843,2.0353909,1.1054697,111.06521,9.305755,1.6208439,1.9149173,0.7978846,2.185097,0.5641896,3.6996386,58,132.87946808299168,30.93989238677483,1.6236883085116254,0.5928871334139743,0.4192345041450565,2.74910447478456,2.264580015035299,1.5124456294530424,0.6678702538269408,24.886054894753183,27.495173146397878,0,,0.0,228.242.5670,132.88481821589824,30.920341529442904
6709,1717.9209,1092.5902,13.031882,6.9081736,0.87661386,37777.867,162.00345,4.48958,12.529972,4.29674,9.997465,3.0382538,21.34248,3015,132.88341793814092,30.9675891681769,7.428854204300394,3.192794874879349,2.2576467650411027,15.85903749382439,9.683649943825422,5.1332827364133795,0.5300979244594143,18.556906416742255,24.21728053368934,1.0,MATLAS-418,1.0,228.242.6709,,
6590,1775.421,1108.6305,2.7433708,1.3894984,-0.8847584,163.69316,10.444433,1.643641,2.4072523,1.3819766,2.111004,0.5641896,3.7424104,68,132.86957204189156,30.970887268063066,1.5686317422161464,1.0269105893498764,0.4192345041450565,2.780887078300101,2.038526936731955,1.0324998417807583,0.5064931069471176,24.46492366854893,26.698837193316326,0,,0.0,228.242.6590,132.88341793814092,30.9675891681769
6103,1755.704,1025.7855,2.3272212,1.46335,1.5535777,279.00848,14.474158,2.8408425,3.9858356,1.9544101,2.185097,0.7978846,3.7424104,70,132.87434035498555,30.953791870781046,1.6236883085116254,1.4522709195093109,0.5928871334139743,2.780887078300101,1.7292970764045692,1.0873770300634191,0.6287971250863477,23.885956492163324,26.42962086002324,0,,0.0,228.242.6103,132.88341793814092,30.9675891681769
6546,1636.1619,1091.6577,7.085421,2.1692572,1.5058784,656.04364,18.042097,1.5441657,3.4528613,2.820948,2.4592454,0.97720504,5.9708214,190,132.90309928393543,30.967412294197874,1.8274007990221923,2.0961725207252826,0.7261354523239175,4.436760884936008,5.264990633634456,1.6119181682985537,0.3061578415735635,22.957668176024214,24.976575378683783,0,,0.0,228.242.6546,132.88341793814092,30.9675891681769
6854,1803.397,1145.2076,2.494974,1.638353,0.49128684,80.28779,9.639448,1.475081,1.6385263,0.7978846,1.9544101,0.0,3.2410223,49,132.86282683612652,30.978430360466028,1.4522709195093109,0.5928871334139743,0.0,2.4083187227548515,1.853949785222571,1.2174171724710376,0.6566613519820246,25.238376240751556,27.58684276907685,0,,0.0,228.242.6854,132.88341793814092,30.9675891681769
6358,1585.3079,1073.1047,3.3691297,1.5306857,0.00080850814,79.31484,4.492903,1.434485,1.6186702,2.0342145,2.0342145,0.5641896,3.3377905,49,132.9153441736056,30.963590986076387,1.5115714774469151,1.5115714774469151,0.4192345041450565,2.480224635845078,2.503511973953229,1.1374124238401926,0.4543267360707426,25.251613868807418,27.287052729584765,0,,0.0,228.242.6358,132.88341793814092,30.9675891681769
6067,1642.5483,1027.8407,1.2743869,0.8867385,-1.4454601,133.86737,15.03871,4.5603333,4.9580507,1.3819766,1.2615663,0.0,2.2567585,27,132.9015750096521,30.954238779253732,0.9374368514177035,1.0269105893498764,0.0,1.676938090887605,0.9469635032451073,0.6589121376108868,0.69581576835104,24.683313172031017,26.144133629650078,1.0,085136+305713,1.0,228.242.6067,,
5728,1513.1395,969.637,5.310184,2.287311,0.16416349,563.1819,22.829214,1.4665453,2.5483344,1.5957692,3.1412747,0.7978846,6.9557962,221,132.93273017434745,30.942243964000966,2.3341988956157844,1.1857742668279485,0.5928871334139743,5.168669842267685,3.9458585485429234,1.69964085284545,0.4307404413858353,23.123378278381296,26.044481378203205,0,,0.0,228.242.5728,132.9015750096521,30.954238779253732
7177,1613.1135,1198.9122,4.5172067,1.337522,0.21037917,91.578224,6.6183157,1.3652263,1.6066356,1.2615663,1.9544101,0.5641896,3.5233629,57,132.9086271987859,30.98955445988715,1.4522709195093109,0.9374368514177035,0.4192345041450565,2.618118622364872,3.356617901136829,0.9938775412611369,0.2960949296387079,25.09551945777749,26.5792097712311,0,,0.0,228.242.7177,132.9015750096521,30.954238779253732
5416,1489.8922,912.1233,2.3316774,1.6699523,-1.4564956,62.27344,4.8984675,1.0244429,1.2454689,1.2615663,1.9544101,0.5641896,3.2897623,50,132.93833202594126,30.930375230224946,1.4522709195093109,0.9374368514177035,0.4192345041450565,2.444536139261696,1.7326083618259438,1.2408977840718736,0.7162021212711502,25.51424285770737,27.95694475225552,0,,0.0,228.242.5416,132.9015750096521,30.954238779253732
6074,1441.5494,1022.3041,3.026079,2.234052,0.8652761,263.23087,14.290773,1.6163311,2.3294766,1.3819766,2.5231326,0.7978846,4.8533425,113,132.94995364447357,30.953122210368452,1.874873702835407,1.0269105893498764,0.5928871334139743,3.606391603875061,2.248599990267046,1.6600654858832418,0.7382662514759197,23.949157952116117,26.979425261843687,0,,0.0,228.242.6074,132.9015750096521,30.954238779253732
7612,1620.8159,1263.0245,3.4041655,1.5430608,-0.20030804,315.14563,19.115152,2.1261718,3.4631388,1.4927053,2.111004,0.5641896,4.222008,91,132.90676022447568,31.002786559622876,1.5686317422161464,1.1091901840803122,0.4192345041450565,3.137263484432293,2.5295461586321486,1.1466080362943134,0.45328606966964435,23.753721776716723,25.867132384781478,0,,0.0,228.242.7612,132.9015750096521,30.954238779253732
6631,1671.8875,1553.5303,11.365884,6.6850877,0.3178649,3530.4355,12.945479,2.0450187,2.6346533,6.3580937,8.884867,3.1412747,15.347616,1340,182.19397556939668,52.56269378964757,6.602111792099279,4.724532780517946,2.3341988956157844,11.40441118299369,8.445690496439905,4.967513451286086,0.5881713820060103,21.13042929631733,26.647478071663965,1.0,120846+523345,1.0,222.285.6631,,
6700,1727.2102,1578.5575,2.6023128,1.7812078,-0.20295583,626.2343,33.899345,2.7993395,5.4455156,1.8712052,2.185097,0.5641896,4.14593,115,182.17517182209065,52.567835421998964,1.6236883085116254,1.3904435391500505,0.4192345041450565,3.0807319166643876,1.9337104341135207,1.3235688300746895,0.6844710597434713,23.008157872407896,25.643933597673698,0,,0.0,222.285.6700,182.19397556939668,52.56269378964757
6429,1609.4259,1532.7886,2.219457,1.9171369,1.2825428,288.62726,17.789036,2.3445208,3.2069695,1.2615663,2.185097,0.5641896,3.82652,90,182.2151961726654,52.55843626047257,1.6236883085116254,0.9374368514177035,0.4192345041450565,2.843386717516845,1.6492203239235084,1.4245741815334612,0.8637864576786125,23.849156633656502,26.73756061039861,0,,0.0,222.285.6429,182.19397556939668,52.56269378964757
6236,1762.9685,1474.2996,2.4406104,2.1288903,-1.0548799,1871.9749,81.758026,5.287003,11.276957,1.8712052,2.5854416,0.7978846,4.7873073,166,182.16311425025145,52.5462985143662,1.9211738875938185,1.3904435391500505,0.5928871334139743,3.5573225775617088,1.8135536189523311,1.5819225829397079,0.872277812140766,21.819249946773333,25.08359506811172,0,,0.0,222.285.6236,182.19397556939668,52.56269378964757
6008,1577.1884,1425.9791,2.4588568,2.3043394,0.6354221,882.5093,32.584766,3.905324,6.3949947,2.185097,2.6462836,0.7978846,4.8533425,138,182.22619713998625,52.53640060139317,1.9663839831028347,1.6236883085116254,0.5928871334139743,3.606391603875061,1.82711204054754,1.7122942105648828,0.9371588455252864,22.635701773157997,26.028451117007332,0,,0.0,222.285.6008,182.19397556939668,52.56269378964757
6837,1791.2474,1611.6356,4.019386,2.1306586,-1.1002103,86.47774,4.7122493,0.9577781,1.0546066,1.9544101,1.9544101,0.5641896,3.1412747,82,182.15339704610375,52.57463128922025,1.4522709195093109,1.4522709195093109,0.4192345041450565,2.3341988956157844,2.986700387028726,1.5832365603219205,0.5300955419559107,25.157739171779856,27.273737438548785,0,,0.0,222.285.6837,182.19397556939668,52.56269378964757
11196,982.06885,1712.5945,28.048742,14.293703,-0.6210194,11020.707,64.836685,0.97457755,1.9223281,1.3819766,12.51433,3.4778981,30.37206,5733,187.7901220736705,42.09558876350105,9.29907061785188,1.0269105893498764,2.5843349211338427,22.568681723243223,20.84228501245436,10.621276056137347,0.5096022844803522,19.89447635936628,25.9996271855924,1.0,dw1231p4205,1.0,279.264.11196,,
11161,961.8763,1750.103,5.1883373,1.5650582,-0.82301086,850.5121,32.292774,3.510585,6.9147325,2.185097,2.5231326,0.7978846,4.918491,123,187.7957487547149,42.103327076108094,1.874873702835407,1.6236883085116254,0.5928871334139743,3.6548017466591434,3.855317459419318,1.1629537276744462,0.3016492778910115,22.675798758550485,24.734289253603798,0,,0.0,279.264.11161,187.7901220736705,42.09558876350105
11206,932.13727,1737.8264,5.7272673,4.1221795,0.8341974,2028.1112,127.48053,2.1668913,4.5575533,0.97720504,3.2897623,0.5641896,9.474354,445,187.80401870678813,42.100787039286814,2.444536139261696,0.7261354523239175,0.4192345041450565,7.040144131130266,4.255782216867693,3.0630835426236445,0.7197463090294388,21.732270591514393,25.31107619992491,0,,0.0,279.264.11206,187.7901220736705,42.09558876350105
10589,932.84357,1649.2448,4.3346863,2.325288,0.6674595,75.52702,5.390081,0.61759174,0.8209459,1.1283792,2.0342145,0.5641896,3.7846987,92,187.8037968857746,42.082503184522594,1.5115714774469151,0.838469008290113,0.4192345041450565,2.8123104056383528,3.2209917758230033,1.7278605661544455,0.5364374349304123,25.30474412630447,27.52055994309041,0,,0.0,279.264.10589,187.7901220736705,42.09558876350105
11624,984.70966,1806.4889,4.537768,3.1160486,-1.2851273,5121.269,359.10327,1.6619785,7.7127547,1.1283792,2.7639532,0.5641896,8.368284,664,187.789409946282,42.11496983920279,2.053821178699753,0.838469008290113,0.4192345041450565,6.218252504627894,3.3718964642476656,2.315454041891055,0.6866919154967817,20.726556029488705,23.876148686911954,0,,0.0,279.264.11624,187.7901220736705,42.09558876350105
10273,975.1597,1605.0101,2.5972288,1.8755705,1.2111976,666.8581,58.034473,1.3139763,4.3585496,1.1283792,1.9544101,0.5641896,4.583498,153,187.79201733316287,42.07338114506305,1.4522709195093109,0.838469008290113,0.4192345041450565,3.4058772286477064,1.9299326469670126,1.3936872791639472,0.7221429625299088,22.939916423241694,25.391587268556457,0,,0.0,279.264.10273,187.7901220736705,42.09558876350105
1538,940.5712,277.67432,5.401935,2.4569678,0.19269069,790.19714,11.687397,1.3227644,2.2838068,3.612576,4.068429,1.4927053,7.4635267,346,191.07639351296118,74.29930655200765,3.0231429548938302,2.684410538667022,1.1091901840803122,5.54595106901632,4.01403631181579,1.8257083741589182,0.4548310559086698,22.755661366288628,26.297454745165023,1.0,124418+741757,1.0,102.329.1538,,
1789,964.61176,318.61813,3.192433,2.2794008,-1.5469787,189.53926,13.903148,1.0098466,1.7549932,1.2615663,2.111004,0.5641896,4.14593,108,191.05817097283224,74.30777645211953,1.5686317422161464,0.9374368514177035,0.4192345041450565,3.0807319166643876,2.372213287468105,1.6937629905546736,0.7140011395697263,24.30575204820574,26.912478987132417,0,,0.0,102.329.1789,191.07639351296118,74.29930655200765
3203,912.0782,607.64154,4.484587,3.2534127,-1.3396755,21740.488,1742.0602,2.7141604,20.904316,0.7978846,2.9854107,0.5641896,9.062226,1040,191.09921981416858,74.36738926070274,2.218380442468004,0.5928871334139743,0.4192345041450565,6.73390261635528,3.332379057041049,2.417525704237954,0.7254653996008997,19.156826779266382,22.533423359938837,0,,0.0,102.329.3203,191.07639351296118,74.29930655200765
3089,1011.6466,540.8864,3.357778,1.5301563,-1.0639884,3817.063,171.21884,1.864341,13.440363,1.9544101,2.3262134,0.7978846,4.8533425,284,191.02279571342467,74.3536865984413,1.7285482066393743,1.4522709195093109,0.5928871334139743,3.606391603875061,2.495076823215422,1.1370190405759595,0.4557050227859018,21.045676680081034,23.375668379708557,0,,0.0,102.329.3089,191.07639351296118,74.29930655200765
4204,1020.63916,745.8365,2.914911,1.494393,-1.497451,2490.4673,193.3713,4.7620316,16.277563,1.2615663,2.111004,0.5641896,4.478116,153,191.01637649296822,74.39599538936274,1.5686317422161464,0.9374368514177035,0.4192345041450565,3.327570626548316,2.165993963220823,1.1104442697150807,0.5126719134820926,21.509297890523424,23.756376380760067,0,,0.0,102.329.4204,191.07639351296118,74.29930655200765
