ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,n_pix,ra,dec,re_arcsec,r_fwhm_arcsec,r_10_arcsec,r_90_arcsec,A_arcsec,B_arcsec,axis_ratio,mag,mu,lsb,ID_known,example_id,associated_lsb_ra,associated_lsb_dec
497,836.43896,69.449776,3.2269826,1.4012288,0.37576348,777.4485,40.979855,0.8494377,3.8872423,1.3819766,2.185097,0.5641896,4.29674,200,208.1692213706632,59.75634509057398,1.6236883085116254,1.0269105893498764,0.4192345041450565,3.192794874879349,2.397886189670503,1.041216394562701,0.4342226078318488,22.77332092506662,24.91499000261718,0,,208.300.527,208.18955975217878,59.75517901305718
2170,999.8842,315.12488,7.72264,6.295079,0.43199894,1315.285,36.9282,0.87150943,1.4517494,1.3819766,5.890312,1.1283792,11.631066,906,208.10239745106324,59.80712296028301,4.37693645997671,1.0269105893498764,0.838469008290113,8.642740290123083,5.738491370792335,4.677708208586188,0.8151459863466379,22.202450331782487,27.18126470975663,1.0,135224+594826,208.300.2170,,
2482,1049.2379,385.2725,2.8354504,2.4964824,-0.46437803,1538.3333,63.599854,1.8757192,5.849176,1.6925688,2.8768137,0.7978846,5.6700354,263,208.08217721320398,59.82161610015597,2.1376848581349344,1.2577035124351696,0.5928871334139743,4.2132546920466405,2.1069488740520956,1.8550706377268575,0.8804535603937914,22.032373896920575,25.53873311872891,0,,208.300.2170,208.10239745106324,59.80712296028301
4117,951.33264,648.7043,14.808423,8.541894,0.70658356,2732.0947,25.361965,0.69319165,0.98524874,0.7978846,11.83454,3.6563663,20.621881,2773,208.12257786695463,59.87595920477027,8.79393648639542,0.5928871334139743,2.716949962837307,15.323579264086685,11.003750997138638,6.34725754524655,0.5768267154443116,21.40876062798263,27.527165348660926,1.0,135229+595233,208.300.4117,,
4631,976.02405,724.5412,3.0541997,2.411544,0.73631114,1561.0216,72.286896,1.4971881,5.1181035,1.5957692,2.705758,0.7978846,5.890312,305,208.11247591864068,59.891621598278185,2.010577850897145,1.1857742668279485,0.5928871334139743,4.37693645997671,2.2694957453832547,1.7919551389532635,0.789582947048289,22.01647771880791,25.271451270516298,0,,208.300.4117,208.12257786695463,59.87595920477027
5805,2355.545,907.0326,3.291151,1.8853548,0.82622856,84.80413,2.4192305,0.9403331,0.9528554,3.1412747,2.820948,0.97720504,4.3336225,89,207.5443352464765,59.928551638866175,2.0961725207252826,2.3341988956157844,0.7261354523239175,3.220201293925588,2.4455680458333635,1.4009577360438799,0.5728557577576963,25.17895749221983,28.176080497312867,1.0,MATLAS-1592,208.300.5805,,
6329,2436.4736,997.3017,4.304586,2.7424762,-0.25423795,387.8838,20.163784,0.81153846,1.5962296,1.1283792,2.8768137,0.7978846,5.6136155,243,207.51072489448734,59.947064157802124,2.1376848581349344,0.838469008290113,0.5928871334139743,4.171330543142772,3.198625031832831,2.037862182919747,0.6371056821724552,23.52824589591817,26.683367678851177,0,,208.300.5805,207.5443352464765,59.928551638866175
9032,213.65988,1495.0878,31.811682,21.717165,0.16206253,31694.09,60.204903,1.2293183,1.9655249,1.1283792,27.886036,8.740388,52.396782,16125,208.42821121130495,60.05002522329778,20.721382448437893,0.838469008290113,6.4947532340465015,38.934675365456265,23.638427098426167,16.13745609669405,0.682678929080204,18.74755428291601,26.91006384321867,1.0,135342+600300,208.300.9032,,
9387,133.20259,1496.8699,2.8327851,1.3030926,0.2629638,77.47759,6.909704,1.4450114,1.5811753,0.7978846,2.0342145,0.5641896,3.2897623,49,208.46147962601825,60.050281336029464,1.5115714774469151,0.5928871334139743,0.4192345041450565,2.444536139261696,2.1049683594805795,0.9682939565282531,0.46000404337060374,25.277059742016405,27.32598198854293,0,,208.300.9032,208.42821121130495,60.05002522329778
9418,906.6112,1489.5541,11.735723,9.595043,0.43871278,5537.912,17.279896,0.80575657,1.7322215,6.2825494,10.5851345,3.7424104,20.53681,3197,208.14171141948245,60.04949939867876,7.8655360067187186,4.668397791231569,2.780887078300101,15.260365233728587,8.720508163724988,7.129824963727612,0.8175928317326508,20.64163487419282,26.896493861247556,1.0,135234+600258,208.300.9418,,
9098,843.66327,1444.2646,6.3906107,2.9096525,-0.34663478,90.169174,7.187754,0.3706027,0.5182136,0.7978846,2.4592454,0.5641896,4.3336225,174,208.16768886019287,60.04012086532159,1.8274007990221923,0.5928871334139743,0.4192345041450565,3.220201293925588,4.74869531093553,2.1620865096980237,0.4553011655051997,25.112354771716966,27.56214541089895,0,,208.300.9418,208.14171141948245,60.04949939867876
12201,1915.2167,1937.3541,9.844578,6.389876,0.7624911,12940.676,142.37738,2.3715734,6.1739864,2.3262134,7.225152,1.9544101,18.420595,2096,207.7239451200686,60.1417179141094,5.368821077334044,1.7285482066393743,1.4522709195093109,13.687861333994647,7.315247881824359,4.748149374622285,0.6490756637816267,19.72010759058223,24.89511524168354,1.0,135053+600830,208.300.12201,,
12503,1908.7046,2000.4963,13.464236,9.148826,1.5612288,18938.092,864.6437,0.8179693,3.77328,1.1283792,5.470021,0.7978846,21.587164,5019,207.72653676021176,60.154756410221616,4.064629233856927,0.838469008290113,0.5928871334139743,16.040855760967617,10.004920869069581,6.798252806537732,0.6794909120725453,19.306659445012464,23.927097940173656,0,,208.300.12201,207.7239451200686,60.1417179141094
12659,1933.8912,1992.2482,3.1842532,2.1529188,-0.35251656,495.41028,14.869041,2.8949313,3.6697059,2.0342145,3.1915383,1.1283792,5.3820257,135,207.71610522502266,60.15303202538973,2.371548459348518,1.5115714774469151,0.838469008290113,3.9992422328157957,2.366135092483643,1.5997775314939697,0.6761141984563288,23.262587464596727,26.707672303426392,1.0,135051+600911,208.300.12659,,
12503,1908.7046,2000.4963,13.464236,9.148826,1.5612288,18938.092,864.6437,0.8179693,3.77328,1.1283792,5.470021,0.7978846,21.587164,5019,207.72653676021176,60.154756410221616,4.064629233856927,0.838469008290113,0.5928871334139743,16.040855760967617,10.004920869069581,6.798252806537732,0.6794909120725453,19.306659445012464,23.927097940173656,0,,208.300.12659,207.71610522502266,60.15303202538973
13416,621.3081,2088.2007,3.8219674,1.659156,1.4753034,239.91101,6.339079,2.1992939,2.4733093,2.6462836,2.9854107,1.1283792,4.8533425,97,208.2606402259831,60.172885166568996,2.218380442468004,1.9663839831028347,0.838469008290113,3.606391603875061,2.8400037997821492,1.2328753365168295,0.43411045316608404,24.049874552313376,26.868929981902514,1.0,MATLAS-1630,208.300.13416,,
13538,631.8898,2102.512,11.153279,6.8577013,1.0558163,4052.8179,181.84207,0.73169804,1.997446,1.1283792,5.0777063,0.7978846,15.022706,2029,208.25627201146872,60.175847643232494,3.7731104629981296,0.838469008290113,0.5928871334139743,11.162979078003149,8.287709293394403,5.0957780931807495,0.6148596569672472,20.980607273523784,25.330919551140507,0,,208.300.13416,208.2606402259831,60.172885166568996
15264,2263.62,2366.189,5.7160277,3.3110979,-0.33733556,335.17133,11.302521,0.52157986,0.8616229,0.7978846,3.949327,1.1283792,7.091753,389,207.578369992989,60.229851024897485,2.9346413804006377,0.5928871334139743,0.838469008290113,5.26969577687043,4.247430364701702,2.460390064407848,0.5792655448468174,23.686832843207846,27.42667695314958,1.0,MATLAS-1593,208.300.15264,,
15176,2208.4924,2358.4673,3.7109025,2.309563,-0.38356712,5036.557,169.63922,1.2403288,9.875602,1.7841241,3.1412747,0.97720504,6.3580937,510,207.60130557350485,60.228327964851296,2.3341988956157844,1.3257358561674042,0.7261354523239175,4.724532780517946,2.757474383643638,1.716175730812424,0.622372320479991,20.744665616659752,24.065355268383037,0,,208.300.15264,207.578369992989,60.229851024897485
2249,174.53647,350.59955,2.8778734,2.422834,1.5396434,132.06877,4.2210627,0.9622647,1.1385239,2.111004,3.0382538,0.97720504,4.9827876,116,124.82462364735893,58.313789120968394,2.2576467650411027,1.5686317422161464,0.7261354523239175,3.7025788648818345,2.1384722934298113,1.8003444420382506,0.8418834546370246,24.697999667170176,28.274284247699836,1.0,MATLAS-357,130.297.2249,,
1983,107.49362,294.98892,3.8345861,1.6752074,0.10919484,3010.621,316.143,2.1959786,9.467362,0.7978846,1.9544101,0.0,5.9974174,318,124.85082185900455,58.30222153513953,1.4522709195093109,0.5928871334139743,0.0,4.456523675445159,2.8493804250114256,1.244802711143788,0.4368678538734597,21.303359783393965,23.209347893267232,0,,130.297.2249,124.82462364735893,58.313789120968394
9694,1377.3021,1438.4893,12.434206,11.967427,-0.80974865,6071.866,61.348835,1.208892,1.7980059,0.7978846,13.493452,4.222008,24.449661,3377,187.6083352183791,30.03903144204218,10.026630512907577,0.5928871334139743,3.137263484432293,18.167902254578472,9.239532573531108,8.892681333078741,0.9624600879219792,20.541694553627426,27.50080111373134,1.0,123026+300220,325.240.9694,,
9525,1375.9854,1389.1808,3.8066773,2.882787,1.568821,72.73192,5.3419743,0.7434448,0.82649904,0.5641896,2.2567585,0.5641896,3.7846987,88,187.60865226235575,30.02885378189878,1.676938090887605,0.4192345041450565,0.4192345041450565,2.8123104056383528,2.82864212723124,2.142123460802565,0.7572974467785856,25.345687369088772,28.1613134305479,0,,325.240.9694,187.6083352183791,30.03903144204218
5078,937.9429,716.6273,23.605762,17.025305,1.1421453,27379.82,229.03459,0.9755073,2.155552,0.7978846,17.297726,4.513517,41.685173,12702,185.56961785553975,30.890014436152978,12.853486810900186,0.5928871334139743,3.35387618177521,30.97515947273026,17.540823026578682,12.651057906053836,0.7212351374211095,18.906423528312203,26.09159518305399,1.0,122216+305323,318.242.5078,,
5348,910.16296,788.5141,2.5963862,2.1847653,1.4934099,135.40576,8.126556,1.3660918,1.7816547,1.7841241,2.0342145,0.5641896,3.5682483,76,185.57631234387003,30.904848463385452,1.5115714774469151,1.3257358561674042,0.4192345041450565,2.651471786642187,1.9293065329918657,1.6234418309356033,0.8414639162694671,24.670907152217865,27.375514019171845,0,,318.242.5078,185.56961785553975,30.890014436152978
1701,1444.2719,240.64719,8.587054,7.611066,0.58786845,1351.2761,9.114948,0.7586912,1.0450705,2.820948,8.349243,2.705758,14.614579,1293,180.93364584016936,41.79177740531278,6.204103636599441,2.0961725207252826,2.010577850897145,10.859710601460495,6.380814757586499,5.65558365578752,0.8863419282096049,22.1731397613172,28.00041289746435,1.0,120344+414730,269.264.1701,,
1994,1522.4442,258.88193,4.355706,2.026248,-0.7081862,104.08223,7.0594683,0.72602737,0.913002,1.2615663,2.2567585,0.5641896,3.9894228,114,180.91199977103707,41.79552901761273,1.676938090887605,0.9374368514177035,0.4192345041450565,2.964435518455113,3.2366109639590084,1.5056517801017821,0.46519393182184476,24.956558528570067,27.24310346096155,0,,269.264.1701,180.93364584016936,41.79177740531278
3498,2261.2163,513.72217,8.242908,4.186708,0.5338867,1477.6395,11.694815,1.0895318,1.9066316,4.5486417,6.050259,2.185097,10.734439,775,184.6071454514806,35.34788471251987,4.495788883407573,3.3799764257140277,1.6236883085116254,7.976480267343383,6.125088885178528,3.111032979658153,0.507916380966523,22.07607876982177,26.599463546189074,1.0,121825+352051,301.251.3498,,
3492,2140.8276,527.7927,2.2549112,1.97194,0.52203345,1222.6213,83.667564,1.6979771,6.6809907,1.2615663,2.2567585,0.5641896,4.5486417,183,184.6376023146746,35.350849384447365,1.676938090887605,0.9374368514177035,0.4192345041450565,3.3799764257140277,1.675565410676011,1.4652969287342459,0.8745089385338101,22.28177010595605,25.25364056802129,0,,301.251.3498,184.6071454514806,35.34788471251987
1548,514.47516,231.69637,8.7275715,6.4801583,-0.2820747,19729.838,308.96677,2.2209451,8.50424,1.3819766,6.5065517,1.8712052,17.508068,2320,180.01026376568626,42.78975664682607,4.8348480291796845,1.0269105893498764,1.3904435391500505,13.009786437959743,6.485229628821635,4.815235785420313,0.7424927197674634,19.26219120171936,24.355710521306804,1.0,120002+424722,263.266.1548,,
1170,516.47205,149.91808,2.5937822,2.2010877,0.030988926,1345.3635,55.279266,2.1351113,7.0071015,1.9544101,2.5231326,0.7978846,5.170883,192,180.00964568894943,42.77287820417153,1.874873702835407,1.4522709195093109,0.5928871334139743,3.8423476265728795,1.9273715688436543,1.6355705785595531,0.8486015903725455,22.177900897489327,25.35939527088644,0,,263.266.1548,180.01026376568626,42.78975664682607
943,938.1293,258.4032,3.47849,1.9850309,0.53361243,155.41057,10.466584,1.7850944,1.8952508,0.5641896,2.7639532,0.7978846,4.370194,82,181.25843969886722,42.79542164142064,2.053821178699753,0.4192345041450565,0.5928871334139743,3.2473766170232508,2.584774746509928,1.475024433406988,0.5706587916021031,24.52129861672446,27.46992771913302,1.0,MATLAS-1170,265.266.943,,
824,1027.8864,214.2594,2.268338,1.9874717,-1.0696905,550.6307,27.27594,3.1586304,5.2945256,1.6925688,2.3936536,0.7978846,4.513517,104,181.23318251127617,42.78632653340437,1.7786612516271647,1.2577035124351696,0.5928871334139743,3.35387618177521,1.6855425138346918,1.476838127912731,0.8761796963239165,23.147848946264702,26.24967281069855,0,,265.266.943,181.25843969886722,42.79542164142064
3102,97.16024,779.8181,14.320545,10.893998,0.24749875,21733.834,49.827972,2.6757343,5.797235,7.4635267,12.021343,4.259538,27.192533,3749,181.49556164435174,42.902620421246624,8.932744899520738,5.54595106901632,3.1651510437573216,20.206058546104156,10.641221642798747,8.095044378143868,0.7607250981020625,19.15715913585899,25.610027837929145,1.0,MATLAS-1180,265.266.3102,,
2862,135.82695,764.415,2.6042657,2.0991144,-0.563389,1253.8265,62.1386,3.4428453,7.6921873,1.6925688,2.3936536,0.7978846,5.2925673,163,181.48465008456853,42.8994714049001,1.7786612516271647,1.2577035124351696,0.5928871334139743,3.9327680405130483,1.9351615829173003,1.5597968920868939,0.8060292772738205,22.25440638863907,25.265624332649693,0,,265.266.3102,181.49556164435174,42.902620421246624
6184,1250.9331,1521.2299,3.2589633,2.4036531,-1.162516,480.6294,15.655421,2.0236492,3.0613337,1.8712052,3.1915383,0.97720504,5.86323,157,181.17044845667937,43.05611338420901,2.371548459348518,1.3904435391500505,0.7261354523239175,4.356812535605796,2.4216502096147057,1.786091617986627,0.7375514477257231,23.295474167542096,26.834989665276026,1.0,MATLAS-1165,265.266.6184,,
6469,1350.3162,1573.7189,2.3815775,1.4495077,0.9310248,121.2573,9.108797,1.9455178,2.4746387,1.2615663,1.9544101,0.5641896,3.3851376,49,181.1423689709554,43.06694405387078,1.4522709195093109,0.9374368514177035,0.4192345041450565,2.5154070248703393,1.769687818236145,1.0770911797451448,0.6086334372910392,24.79073026574653,27.05673267303437,0,,265.266.6184,181.17044845667937,43.05611338420901
4225,64.42124,685.2601,32.808712,13.219399,1.5356804,9224.436,27.121029,0.89574337,1.370848,0.5641896,18.351345,6.180387,34.26726,6729,110.8542214427467,57.88272989153839,13.636403474062375,0.4192345041450565,4.592483589505289,25.46310274863225,24.37929395890666,9.822988911636541,0.4029234369212665,20.087650444921106,26.769080664466003,1.0,072324+575258,117.296.4225,,
5395,88.04219,844.6631,2.386553,1.7635642,-0.55789405,537.3992,43.417274,2.1953058,4.5931554,1.1283792,2.185097,0.5641896,4.222008,117,110.84546460028926,57.91566386993049,1.6236883085116254,0.838469008290113,0.4192345041450565,3.137263484432293,1.7733849818764775,1.3104583333598727,0.738958740912102,23.1742574610385,25.893195936974255,0,,117.296.4225,110.8542214427467,57.88272989153839
8699,1143.3622,1347.9142,5.932509,2.929512,-0.2118861,2896.425,82.3984,1.3581641,4.1318474,1.8712052,3.7846987,1.1283792,9.356026,701,110.43549163734848,58.02033272259679,2.8123104056383528,1.3904435391500505,0.838469008290113,6.952217695750252,4.408291944677968,2.176843583623294,0.4938065833528445,21.34534428159076,24.819427421102056,1.0,072144+580113,117.296.8699,,
7361,1084.9387,1178.7251,7.099842,5.7989464,1.2792726,4266.2544,227.00957,0.98740864,3.5971792,1.2615663,3.3377905,0.7978846,11.576202,1186,110.45819866435603,57.98540111856711,2.480224635845078,0.9374368514177035,0.5928871334139743,8.60197228972851,5.275706500754793,4.30904507734237,0.8167711901194422,20.924883127009025,24.67246392002032,0,,117.296.8699,110.43549163734848,58.02033272259679
8890,69.30667,1371.9408,3.8596554,2.4711876,0.6098937,9008.75,541.0969,4.6062646,21.297281,1.2615663,2.6462836,0.7978846,6.909883,423,110.8541397696332,58.02446936214673,1.9663839831028347,0.9374368514177035,0.5928871334139743,5.134552946749382,2.86800876476594,1.83627473483278,0.6402612005206475,20.113338662331252,23.09244794596755,1.0,072325+580127,117.296.8890,,
8759,3.068116,1355.8827,3.8233175,3.147069,0.64667517,241.11884,10.266631,2.1622002,2.7092004,1.5957692,2.6462836,0.7978846,4.5486417,89,110.87991190200262,58.02105922214613,1.9663839831028347,1.1857742668279485,0.5928871334139743,3.3799764257140277,2.8410070237055365,2.3385044880750705,0.8231252047469245,24.044422135935534,27.296303208873777,0,,117.296.8890,110.8541397696332,58.02446936214673
9526,499.12115,1484.8066,4.6619782,4.2788806,-0.60055685,394.81137,7.7538633,0.87289596,1.1785414,2.0342145,4.4064617,1.4927053,7.776817,335,110.68680179964072,58.048259736912534,3.2743261943036224,1.5115714774469151,1.1091901840803122,5.778748879493429,3.4641938082730754,3.179524022840729,0.9178250983670407,23.509025871913575,27.986410089596745,1.0,072244+580253,117.296.9526,,
7941,445.8404,1234.4648,2.8617973,2.4156833,-0.33804017,140.78822,7.181714,1.0166755,1.4366145,1.4927053,2.3936536,0.7978846,4.29674,98,110.70713057630383,57.9965382727346,1.7786612516271647,1.1091901840803122,0.5928871334139743,3.192794874879349,2.126526564880249,1.7950309442907026,0.8441140467915039,24.628584204657756,27.689927924833924,0,,117.296.9526,110.68680179964072,58.048259736912534
10672,827.96936,1659.4104,4.2329397,3.426243,-0.09329577,452.7623,9.181123,0.72266173,1.2936065,2.705758,3.7424104,1.2615663,7.225152,350,110.55870564658962,58.08452908430803,2.780887078300101,2.010577850897145,0.9374368514177035,5.368821077334044,3.145386544178454,2.5459513702228307,0.809424003843003,23.360324356402415,27.346556007285205,1.0,072214+580503,117.296.10672,,
11176,792.2136,1739.475,1.827395,1.7394053,1.1787763,66.14987,3.0721366,1.3182863,1.3499974,2.3936536,2.0342145,0.7978846,3.2897623,49,110.57274840771287,58.10103629292021,1.5115714774469151,1.7786612516271647,0.5928871334139743,2.444536139261696,1.357889327811352,1.2925064879834427,0.9518496548365297,25.44867751241524,28.287116528115522,0,,117.296.10672,110.55870564658962,58.08452908430803
14416,1377.6968,2240.3975,5.967215,4.7261624,-0.1965015,13652.881,235.06026,2.399445,10.39032,2.3262134,4.820438,1.4927053,12.2313385,1314,110.34390506269042,58.20454560093479,3.5819411323639927,1.7285482066393743,1.1091901840803122,9.088787051512185,4.434081063621066,3.511887405001812,0.7920214706525572,19.661939237788808,24.17424852742554,1.0,072122+581216,117.296.14416,,
14718,1398.3694,2290.1877,4.3779826,3.1923409,-1.0173329,1111.884,90.666885,0.64518,3.2135377,1.3819766,2.111004,0.5641896,5.232079,346,110.33578973828743,58.214819184292324,1.5686317422161464,1.0269105893498764,0.4192345041450565,3.8878207702034264,3.2531641215412077,2.3721448503720794,0.7291808103577204,22.38485129804435,25.01441905198284,0,,117.296.14416,110.34390506269042,58.20454560093479
3295,1456.1235,574.4301,16.11201,14.144528,1.338808,39184.266,498.9616,1.6352377,5.1694283,1.1283792,13.785173,2.931615,32.089443,7580,185.0649833263667,30.36067600281692,10.243400741893897,0.838469008290113,2.178406267802898,23.844824017309175,11.97241232934849,10.510428023568439,0.8778872406360223,18.517220710069374,25.42291305170493,1.0,122015+302136,319.241.3295,,
4025,1486.5784,640.30023,3.3261557,3.2073157,-1.1702552,4261.3228,150.81311,3.39205,10.8430605,1.5957692,3.2897623,0.97720504,7.484821,393,185.05769015822273,30.37426919182785,2.444536139261696,1.1857742668279485,0.7261354523239175,5.56177430521496,2.4715791209174247,2.3832722317571164,0.9642710652420751,20.926138915643644,24.822493745833647,0,,319.241.3295,185.0649833263667,30.36067600281692
11335,277.63263,1793.4974,12.888845,8.796439,-0.41105875,2017.8572,6.1276903,0.9190722,1.0670847,3.82652,11.847981,4.259538,19.552242,1891,185.3474961523133,30.61210409843645,8.803924141201913,2.843386717516845,3.1651510437573216,14.528758558814532,9.577362898177299,6.5364032630293725,0.6824846601848342,21.73777392806044,28.041262304931806,1.0,122123+303644,319.241.11335,,
10894,296.92822,1743.7886,4.8246946,3.4252274,0.36751258,5435.0337,559.3466,1.7298716,7.559157,0.7978846,2.5231326,0.0,8.722159,719,185.3428443676261,30.601852020487367,1.874873702835407,0.5928871334139743,0.0,6.481207741935232,3.585104100256956,2.545196704482077,0.7099366247969353,20.66199439680132,23.64977812056747,0,,319.241.11335,185.3474961523133,30.61210409843645
2463,185.49326,1960.8492,9.133471,7.3142676,1.4727718,25539.094,104.410736,8.601988,14.577108,4.820438,9.557978,3.1915383,18.04525,1752,141.02207004742874,34.646563826638,7.102282933714764,3.5819411323639927,2.371548459348518,13.408952302423831,6.786842908497876,5.435040543941704,0.8008201482218534,18.981986283517426,24.992688289856144,1.0,092405+343847,232.249.2463,,
2836,10.742188,2271.2432,2.0856714,1.512146,0.026895948,383.40594,16.953049,6.403467,7.2340746,2.5854416,2.0342145,0.7978846,3.2897623,53,141.06615348779843,34.71052711173915,1.5115714774469151,1.9211738875938185,0.5928871334139743,2.444536139261696,1.5498077511328208,1.1236360587024834,0.7250164143786026,23.54085290751005,26.083740629106607,0,,232.249.2463,141.02207004742874,34.646563826638
2583,233.44446,2036.5135,2.3953693,1.8302861,1.279597,486.24048,16.529337,4.2728953,5.402672,2.6462836,2.6462836,0.97720504,4.4064617,90,141.0100871642034,34.662207003439505,1.9663839831028347,1.9663839831028347,0.7261354523239175,3.2743261943036224,1.7799361433280427,1.3600376284445677,0.7640934948945033,23.28287222135809,26.453954799300703,1.0,092402+343943,232.249.2583,,
2836,10.742188,2271.2432,2.0856714,1.512146,0.026895948,383.40594,16.953049,6.403467,7.2340746,2.5854416,2.0342145,0.7978846,3.2897623,53,141.06615348779843,34.71052711173915,1.5115714774469151,1.9211738875938185,0.5928871334139743,2.444536139261696,1.5498077511328208,1.1236360587024834,0.7250164143786026,23.54085290751005,26.083740629106607,0,,232.249.2583,141.0100871642034,34.662207003439505
2752,1587.463,2201.1487,3.1648877,1.7765089,1.5185606,319.36313,9.976955,2.6252985,2.984702,2.5231326,2.931615,0.97720504,4.820438,107,140.6702666120809,34.69642483261194,2.178406267802898,1.874873702835407,0.7261354523239175,3.5819411323639927,2.3517450970104523,1.3200772006445702,0.5613181472442135,23.73928805989442,26.797879838787193,1.0,MATLAS-504,232.249.2752,,
2707,1894.4965,2152.527,2.060236,1.4130039,-1.2928985,1172.1421,75.02793,7.1539235,13.7899065,1.6925688,1.9544101,0.5641896,3.7424104,85,140.59320573688572,34.68631130410165,1.4522709195093109,1.2577035124351696,0.4192345041450565,2.780887078300101,1.530907372063921,1.0499661627430408,0.685845650692445,22.327549337891774,24.723228197206193,0,,232.249.2752,140.6702666120809,34.69642483261194
370,1620.0223,304.14548,2.7820728,0.96045536,0.96349037,20158.043,5952.5938,3.9517689,76.64655,0.97720504,0.5641896,0.0,1.6925688,263,140.66252864454702,34.304861660730346,0.4192345041450565,0.7261354523239175,0.0,1.2577035124351696,2.067285378538436,0.713689204131132,0.3452301320080481,19.23887908180088,18.191310594694063,1.0,MATLAS-503,232.249.370,,
676,1743.4326,550.4373,3.8681705,3.4721632,0.04985101,17837.625,1196.455,6.669976,26.583643,1.1283792,2.5854416,0.5641896,9.027034,671,140.63161661742328,34.35567096692872,1.9211738875938185,0.838469008290113,0.4192345041450565,6.70775236355042,2.874336112392067,2.5800734672576606,0.8976241352339561,19.371657426197093,22.667101786875012,0,,232.249.370,140.66252864454702,34.304861660730346
8083,2154.4136,1338.6367,5.396939,4.601376,1.4949373,612.7687,7.3527575,1.1843784,1.5396198,3.5233629,4.918491,1.6925688,8.722159,398,111.3216882410555,57.51794609189478,3.6548017466591434,2.618118622364872,1.2577035124351696,6.481207741935232,4.01032391516277,3.419161901858814,0.8525899588637189,23.031758566028593,27.667802900630015,1.0,072517+573103,120.295.8083,,
8596,2184.8943,1407.2269,4.3325644,1.8708725,1.0595155,62.293797,3.4893732,0.9669306,1.0928736,1.8712052,2.111004,0.5641896,3.4318314,57,111.30983370299175,57.53207070793954,1.5686317422161464,1.3904435391500505,0.4192345041450565,2.550103963788831,3.219415047548775,1.3901963185002386,0.43181643185730834,25.513887991810858,27.574615579591615,0,,120.295.8083,111.3216882410555,57.51794609189478
9967,2012.9308,1616.2192,7.4540634,5.9965973,-0.25217915,7252.423,43.96312,2.1950684,5.2175703,4.753946,6.9786396,2.3262134,14.194723,1390,208.6840698572831,60.075343451612454,5.1856441740738495,3.5325326699435347,1.7285482066393743,10.547726612439202,5.538919138822861,4.455914280630279,0.8044736109971912,20.348792183666788,25.681459938140748,1.0,MATLAS-1652,209.300.9967,,
9113,2002.4974,1495.3328,4.5644555,2.3545234,-1.0500896,187.37729,9.61462,0.84269226,1.4088517,1.7841241,2.2567585,0.7978846,4.259538,133,208.6886221198184,60.05040198441365,1.676938090887605,1.3257358561674042,0.5928871334139743,3.1651510437573216,3.391727246008569,1.7495846256239616,0.5158388333504401,24.31820761613586,26.7169525299913,0,,209.300.9967,208.6840698572831,60.075343451612454
10624,2013.9786,1721.4484,5.697378,3.6900887,1.2223442,3154.5195,186.03433,0.89939123,3.6010497,1.1283792,3.4778981,0.5641896,9.218934,876,208.68342799139322,60.09706233117037,2.5843349211338427,0.838469008290113,0.4192345041450565,6.850348223781514,4.233572261447134,2.7420081944009183,0.6476819161375637,21.252666959029668,24.837690049480017,1.0,MATLAS-1653,209.300.10624,,
9251,2067.0735,1537.8453,7.077903,3.9344568,-0.42003393,186.48169,18.787071,0.46506813,0.8143305,0.97720504,2.2567585,0.0,5.232079,229,208.66183393563364,60.05911134748617,1.676938090887605,0.7261354523239175,0.0,3.8878207702034264,5.259404204883975,2.923591724533997,0.5558788810753694,24.323409509133374,26.80331977571497,0,,209.300.10624,208.68342799139322,60.09706233117037
10627,151.07518,1676.3817,34.305004,8.266835,-1.4658332,8575.619,20.850264,1.8640745,2.855684,6.128668,13.291426,3.9894228,25.823618,3003,189.26015823512927,33.08784589434388,9.876510287482633,4.55405255617912,2.964435518455113,19.188853689364986,25.491149325748257,6.142868411743142,0.2409804412207619,20.166836305448587,25.58968307739721,1.0,123702+330501,317.246.10627,,
9975,205.56526,1579.5453,2.4251237,1.4386542,-1.2673725,236.06058,20.0523,2.3839018,3.5232923,0.7978846,2.0342145,0.5641896,3.6996386,67,189.24667598265373,33.067886467804996,1.5115714774469151,0.5928871334139743,0.4192345041450565,2.74910447478456,1.8020458580943794,1.0690262283693335,0.593229203112402,24.06744132537636,26.392515754331402,0,,317.246.10627,189.26015823512927,33.08784589434388
349,1246.1675,59.26845,7.1932926,4.4473634,-0.5194412,2159.4966,25.249914,1.0590553,2.4994173,3.5682483,4.9827876,1.6925688,10.823032,864,131.2741986284172,50.254352338260226,3.7025788648818345,2.651471786642187,1.2577035124351696,8.04231140358858,5.345147192240525,3.3047191755251655,0.618265326785122,21.664118688467465,25.979452187291624,1.0,084505+501516,167.281.349,,
82,1364.1123,28.756834,18.833122,10.793558,1.3853637,548.7595,3.3549986,0.4824959,0.50717145,4.222008,7.225152,2.6462836,11.141851,1082,131.2361281181636,50.24804869311959,5.368821077334044,3.137263484432293,1.9663839831028347,8.279217446126449,13.9943993352117,8.020410046712858,0.5731157054045528,23.151544870692938,28.191419980998717,0,,167.281.349,131.2741986284172,50.254352338260226
